id,stime,slon,slat,etime,elon,elat,ID
5,2014/8/26 07:08:36,104.090972,30.710409,2014/8/26 07:34:01,104.052293,30.669079,0
5,2014/8/26 07:34:44,104.05217,30.668856,2014/8/26 07:44:09,104.040621,30.663467,1
5,2014/8/26 07:51:24,104.041937,30.675611,2014/8/26 09:00:53,104.067111,30.682545,2
5,2014/8/26 09:11:50,104.066038,30.683446,2014/8/26 09:26:06,104.052348,30.667111,3
5,2014/8/26 09:26:45,104.052384,30.668025,2014/8/26 09:40:21,104.040266,30.672517,4
5,2014/8/26 09:41:50,104.040474,30.669218,2014/8/26 11:04:53,104.015004,30.70486,5
5,2014/8/26 11:07:26,104.013102,30.704276,2014/8/26 11:09:53,104.006919,30.701299,6
5,2014/8/26 11:39:30,104.005885,30.672598,2014/8/26 11:46:10,104.012656,30.688793,7
5,2014/8/26 11:49:45,104.015425,30.691046,2014/8/26 11:54:21,104.023626,30.691313,8
5,2014/8/26 13:00:05,104.075868,30.685544,2014/8/26 13:14:42,104.06731,30.667432,9
5,2014/8/26 13:15:44,104.067027,30.667305,2014/8/26 13:31:34,104.027002,30.662566,10
5,2014/8/26 13:34:10,104.02189,30.663895,2014/8/26 13:54:41,104.071591,30.702699,11
5,2014/8/26 13:57:49,104.073767,30.702868,2014/8/26 15:00:07,104.091899,30.667214,12
5,2014/8/26 17:00:09,104.022317,30.670257,2014/8/26 17:17:56,104.013328,30.639828,13
5,2014/8/26 17:29:50,104.020367,30.639806,2014/8/26 19:03:16,104.039104,30.71992,14
5,2014/8/26 19:28:34,104.103417,30.705101,2014/8/26 19:41:24,104.044391,30.717598,15
5,2014/8/26 19:44:15,104.046528,30.715088,2014/8/26 21:20:51,104.08814,30.640033,16
5,2014/8/26 21:43:20,104.073361,30.688064,2014/8/26 23:00:09,104.024605,30.675391,17
36,2014/8/26 11:09:45,104.082879,30.684533,2014/8/26 11:22:32,104.127406,30.636135,18
36,2014/8/26 11:25:49,104.128968,30.636343,2014/8/26 11:36:50,104.098103,30.597342,19
36,2014/8/26 11:43:48,104.104595,30.594778,2014/8/26 13:00:07,104.096273,30.603833,20
41,2014/8/26 09:00:28,104.054698,30.578563,2014/8/26 09:02:07,104.054545,30.585245,21
41,2014/8/26 09:26:47,104.054356,30.594879,2014/8/26 09:45:08,104.070027,30.538476,22
41,2014/8/26 09:51:30,104.071982,30.551265,2014/8/26 09:54:38,104.056506,30.550968,23
41,2014/8/26 11:00:27,104.068364,30.57537,2014/8/26 11:16:35,104.065819,30.593829,24
41,2014/8/26 11:19:46,104.064954,30.596522,2014/8/26 11:36:47,104.039118,30.617258,25
41,2014/8/26 11:38:24,104.039766,30.619836,2014/8/26 13:30:46,104.064877,30.596666,26
41,2014/8/26 13:32:23,104.063781,30.596077,2014/8/26 13:47:16,104.109846,30.590082,27
41,2014/8/26 13:54:14,104.098328,30.597956,2014/8/26 15:02:15,104.052874,30.677124,28
41,2014/8/26 15:05:08,104.055757,30.678932,2014/8/26 15:29:51,103.99998,30.703563,29
41,2014/8/26 15:47:53,104.004426,30.703406,2014/8/26 17:33:43,104.037373,30.667082,30
41,2014/8/26 17:34:45,104.037435,30.667337,2014/8/26 17:50:36,104.047645,30.697806,31
41,2014/8/26 17:53:41,104.043907,30.702683,2014/8/26 19:02:02,104.053476,30.629448,32
41,2014/8/26 19:02:33,104.053429,30.629327,2014/8/26 21:00:23,104.039868,30.631661,33
41,2014/8/26 21:01:29,104.041597,30.634151,2014/8/26 21:07:26,104.057145,30.647151,34
41,2014/8/26 21:07:57,104.058052,30.646664,2014/8/26 21:20:06,104.091046,30.641603,35
41,2014/8/26 21:23:12,104.098488,30.643064,2014/8/26 21:28:09,104.108764,30.653557,36
41,2014/8/26 21:30:44,104.10431,30.651161,2014/8/26 21:35:41,104.092117,30.655543,37
41,2014/8/26 21:44:14,104.089422,30.662576,2014/8/26 21:56:26,104.12902,30.666377,38
41,2014/8/26 23:07:26,104.080855,30.636011,2014/8/26 23:21:24,104.015771,30.654358,39
84,2014/8/26 07:00:32,104.059171,30.68546,2014/8/26 07:27:24,103.957084,30.571515,40
84,2014/8/26 07:46:38,104.072073,30.614583,2014/8/26 07:51:22,104.076251,30.623715,41
84,2014/8/26 07:52:55,104.076838,30.620804,2014/8/26 07:56:42,104.077466,30.609043,42
84,2014/8/26 09:00:21,104.066863,30.652717,2014/8/26 09:02:57,104.065681,30.648039,43
84,2014/8/26 09:10:45,104.062009,30.656226,2014/8/26 09:46:55,104.065738,30.591453,44
84,2014/8/26 11:00:20,104.061524,30.636387,2014/8/26 11:17:21,104.061258,30.594241,45
84,2014/8/26 11:18:40,104.063671,30.594158,2014/8/26 11:31:22,104.033137,30.584137,46
84,2014/8/26 11:50:27,104.038247,30.621689,2014/8/26 13:00:13,104.036129,30.633807,47
84,2014/8/26 17:28:42,104.036978,30.635114,2014/8/26 17:59:56,104.068554,30.651439,48
105,2014/8/26 07:55:03,104.102349,30.701045,2014/8/26 09:00:08,104.066406,30.635485,49
105,2014/8/26 09:01:39,104.065659,30.634957,2014/8/26 09:08:22,104.065785,30.616161,50
105,2014/8/26 09:15:03,104.092906,30.619624,2014/8/26 09:28:32,104.037968,30.619025,51
105,2014/8/26 09:39:58,104.044136,30.618669,2014/8/26 09:54:48,104.03734,30.650011,52
105,2014/8/26 09:59:17,104.034534,30.639979,2014/8/26 11:02:08,104.066796,30.632399,53
105,2014/8/26 11:03:15,104.066752,30.632618,2014/8/26 11:14:22,104.082635,30.616009,54
105,2014/8/26 11:16:16,104.081967,30.612846,2014/8/26 11:23:32,104.063504,30.602534,55
105,2014/8/26 11:25:38,104.068306,30.602507,2014/8/26 11:51:15,103.977857,30.647625,56
105,2014/8/26 11:52:48,103.978115,30.645731,2014/8/26 13:00:14,104.054642,30.629465,57
105,2014/8/26 13:41:24,104.052279,30.628034,2014/8/26 13:55:58,104.075606,30.652997,58
105,2014/8/26 13:58:26,104.077645,30.651796,2014/8/26 15:05:33,104.06558,30.647952,59
105,2014/8/26 15:06:28,104.065904,30.648079,2014/8/26 15:28:07,104.127816,30.63608,60
105,2014/8/26 15:28:44,104.128427,30.636284,2014/8/26 15:33:15,104.14247,30.629856,61
105,2014/8/26 15:55:38,104.103389,30.640539,2014/8/26 17:22:59,104.100666,30.616106,62
105,2014/8/26 17:24:05,104.101012,30.615183,2014/8/26 17:30:21,104.117661,30.60668,63
105,2014/8/26 17:40:27,104.114216,30.613077,2014/8/26 17:45:02,104.120792,30.620931,64
105,2014/8/26 17:46:25,104.118919,30.621425,2014/8/26 17:52:23,104.119726,30.605904,65
105,2014/8/26 17:53:23,104.117382,30.607115,2014/8/26 17:57:16,104.119607,30.616958,66
105,2014/8/26 19:03:49,104.102822,30.703874,2014/8/26 19:15:47,104.073869,30.69486,67
105,2014/8/26 19:18:29,104.072409,30.695458,2014/8/26 19:34:07,104.101097,30.637104,68
105,2014/8/26 19:34:50,104.100808,30.636529,2014/8/26 19:49:34,104.137029,30.597801,69
105,2014/8/26 21:13:10,104.05047,30.781615,2014/8/26 21:48:31,104.04756,30.786695,70
119,2014/8/26 07:15:35,104.119245,30.622116,2014/8/26 07:26:33,104.141459,30.629947,71
119,2014/8/26 09:00:25,104.160576,30.65674,2014/8/26 09:07:41,104.136972,30.66764,72
119,2014/8/26 09:09:31,104.136382,30.664764,2014/8/26 09:45:15,104.080531,30.694733,73
119,2014/8/26 09:47:18,104.078791,30.694716,2014/8/26 11:06:30,104.107841,30.62036,74
119,2014/8/26 11:30:40,104.108281,30.630004,2014/8/26 11:52:08,104.07416,30.602054,75
119,2014/8/26 13:00:22,104.091857,30.637782,2014/8/26 13:07:44,104.110838,30.628265,76
119,2014/8/26 13:10:14,104.10971,30.629227,2014/8/26 13:35:18,103.956547,30.570341,77
119,2014/8/26 13:36:18,103.956241,30.569472,2014/8/26 13:36:47,103.95542,30.566969,78
119,2014/8/26 13:52:44,103.957315,30.57065,2014/8/26 15:00:19,104.045236,30.681266,79
119,2014/8/26 19:00:12,104.040335,30.615931,2014/8/26 21:06:46,104.068723,30.555536,80
119,2014/8/26 21:19:44,104.071225,30.542372,2014/8/26 21:25:33,104.077334,30.562388,81
119,2014/8/26 23:33:29,104.088462,30.679096,2014/8/26 23:46:49,104.079807,30.663288,82
139,2014/8/26 07:30:46,104.076394,30.65849,2014/8/26 07:41:07,104.093938,30.632965,83
139,2014/8/26 07:45:10,104.092299,30.643555,2014/8/26 07:56:41,104.068609,30.625058,84
139,2014/8/26 07:58:41,104.067028,30.626238,2014/8/26 09:08:48,104.125601,30.649792,85
139,2014/8/26 09:10:11,104.124594,30.650265,2014/8/26 11:17:55,103.96515,30.693496,86
139,2014/8/26 11:33:19,103.995952,30.683145,2014/8/26 11:40:53,104.012057,30.694435,87
139,2014/8/26 11:50:49,103.996151,30.718664,2014/8/26 11:57:28,103.996151,30.718664,88
139,2014/8/26 13:00:03,104.066215,30.644093,2014/8/26 13:03:07,104.06623,30.63967,89
139,2014/8/26 13:04:08,104.066252,30.639513,2014/8/26 13:25:01,104.050889,30.69161,90
139,2014/8/26 13:26:34,104.050611,30.692865,2014/8/26 13:39:38,104.006885,30.693979,91
139,2014/8/26 13:42:10,104.00924,30.69713,2014/8/26 13:56:46,104.043719,30.694496,92
139,2014/8/26 13:57:27,104.043874,30.694446,2014/8/26 15:00:23,104.093436,30.685554,93
139,2014/8/26 15:02:59,104.092624,30.685977,2014/8/26 15:08:53,104.10348,30.705138,94
139,2014/8/26 15:14:02,104.10327,30.70547,2014/8/26 15:25:29,104.084747,30.681981,95
139,2014/8/26 15:27:01,104.084747,30.681981,2014/8/26 15:42:02,104.104307,30.637608,96
139,2014/8/26 17:00:24,104.134817,30.647741,2014/8/26 17:06:02,104.142057,30.629677,97
139,2014/8/26 17:12:53,104.140441,30.630743,2014/8/26 17:13:28,104.138774,30.627409,98
139,2014/8/26 17:13:32,104.140956,30.632767,2014/8/26 17:13:59,104.138774,30.627409,99
139,2014/8/26 17:14:00,104.138643,30.633928,2014/8/26 17:14:30,104.138774,30.627409,100
139,2014/8/26 17:14:51,104.142342,30.636537,2014/8/26 17:44:31,103.975495,30.681065,101
139,2014/8/26 17:45:34,103.975458,30.681353,2014/8/26 19:06:47,104.080513,30.604812,102
139,2014/8/26 19:10:40,104.080754,30.606331,2014/8/26 19:17:13,104.081012,30.608004,103
139,2014/8/26 21:00:30,104.066287,30.656137,2014/8/26 21:06:56,104.057688,30.672953,104
139,2014/8/26 21:19:13,104.050216,30.661574,2014/8/26 21:36:59,104.063655,30.702595,105
139,2014/8/26 21:37:22,104.063676,30.702623,2014/8/26 21:37:57,104.065742,30.702768,106
139,2014/8/26 21:39:29,104.067191,30.702715,2014/8/26 23:00:08,104.078214,30.652606,107
139,2014/8/26 23:05:38,104.071532,30.663829,2014/8/26 23:24:29,104.063295,30.603077,108
139,2014/8/26 23:26:33,104.061142,30.600664,2014/8/26 23:34:20,104.029843,30.602904,109
152,2014/8/26 07:23:05,104.098792,30.60701,2014/8/26 07:31:38,104.094007,30.625688,110
152,2014/8/26 07:32:51,104.092716,30.622301,2014/8/26 07:53:06,104.06621,30.641247,111
152,2014/8/26 09:00:06,104.09948,30.610824,2014/8/26 09:11:29,104.092113,30.593186,112
152,2014/8/26 09:15:34,104.098161,30.596669,2014/8/26 09:45:16,103.972387,30.643502,113
152,2014/8/26 09:54:27,103.978373,30.644005,2014/8/26 11:29:07,103.973382,30.640529,114
152,2014/8/26 11:30:51,103.973034,30.641786,2014/8/26 11:55:23,103.965181,30.698263,115
152,2014/8/26 13:00:22,104.028451,30.63861,2014/8/26 13:08:15,104.066936,30.615593,116
152,2014/8/26 13:08:46,104.066989,30.614879,2014/8/26 13:16:32,104.048967,30.604836,117
152,2014/8/26 13:28:16,104.067682,30.61117,2014/8/26 13:47:47,103.985769,30.638198,118
152,2014/8/26 13:57:30,104.003415,30.651397,2014/8/26 15:00:21,104.010746,30.691532,119
152,2014/8/26 15:00:52,104.010019,30.690513,2014/8/26 15:19:19,104.032319,30.6433,120
152,2014/8/26 15:21:35,104.0371,30.644695,2014/8/26 15:30:03,104.056974,30.645636,121
152,2014/8/26 15:31:03,104.057822,30.645549,2014/8/26 15:51:33,104.076745,30.612136,122
152,2014/8/26 17:06:00,104.077369,30.65095,2014/8/26 17:27:16,104.03807,30.651247,123
152,2014/8/26 17:28:16,104.036486,30.650979,2014/8/26 17:30:55,104.036986,30.652981,124
152,2014/8/26 17:33:36,104.040677,30.651842,2014/8/26 19:21:00,104.019005,30.701092,125
152,2014/8/26 19:39:40,104.057184,30.671583,2014/8/26 19:49:55,104.026604,30.68472,126
152,2014/8/26 19:53:05,104.028324,30.683309,2014/8/26 21:23:47,104.041471,30.700567,127
152,2014/8/26 21:28:12,104.044447,30.697924,2014/8/26 21:44:07,104.069248,30.674175,128
152,2014/8/26 21:55:02,104.071647,30.655614,2014/8/26 23:00:02,104.061367,30.640324,129
152,2014/8/26 23:18:22,104.061491,30.640406,2014/8/26 23:29:01,104.027041,30.639588,130
165,2014/8/26 07:01:58,104.113749,30.670388,2014/8/26 07:13:50,104.085432,30.635465,131
