id,stime,slon,slat,etime,elon,elat,ID
2,2014/8/22 08:49:43,103.987755,30.599496,2014/8/22 09:03:55,103.984919,30.632506,0
2,2014/8/22 09:07:59,103.984102,30.642383,2014/8/22 09:21:12,104.016438,30.66162,1
2,2014/8/22 09:21:43,104.015875,30.661734,2014/8/22 09:27:09,103.989614,30.664821,2
2,2014/8/22 09:29:15,103.993324,30.665582,2014/8/22 09:47:26,104.039444,30.659585,3
2,2014/8/22 09:49:18,104.041152,30.658688,2014/8/22 10:02:06,104.06752,30.654894,4
2,2014/8/22 10:11:17,104.057976,30.649979,2014/8/22 10:25:03,104.066258,30.639499,5
2,2014/8/22 10:25:43,104.066304,30.638503,2014/8/22 10:43:29,104.099109,30.648364,6
2,2014/8/22 10:44:42,104.099805,30.648078,2014/8/22 11:09:47,104.039283,30.613834,7
2,2014/8/22 11:19:42,104.050691,30.625214,2014/8/22 11:35:19,104.050883,30.653142,8
2,2014/8/22 11:37:25,104.050256,30.65311,2014/8/22 11:49:38,104.0145,30.637574,9
2,2014/8/22 11:54:17,104.017706,30.644956,2014/8/22 12:12:29,104.065606,30.647883,10
2,2014/8/22 12:16:01,104.066206,30.641013,2014/8/22 12:34:05,104.026799,30.631614,11
2,2014/8/22 12:35:22,104.027097,30.632687,2014/8/22 12:38:56,104.018468,30.643381,12
2,2014/8/22 13:42:28,104.021848,30.647593,2014/8/22 13:57:59,104.067341,30.613913,13
2,2014/8/22 15:30:57,104.072599,30.620163,2014/8/22 15:37:30,104.067024,30.624599,14
2,2014/8/22 15:38:34,104.067306,30.625055,2014/8/22 15:53:04,104.115351,30.618649,15
2,2014/8/22 15:56:13,104.11615,30.619611,2014/8/22 16:04:39,104.137652,30.628972,16
2,2014/8/22 16:41:48,104.106493,30.645187,2014/8/22 17:23:06,104.028185,30.633842,17
2,2014/8/22 17:24:12,104.027441,30.633171,2014/8/22 17:47:19,104.137076,30.631386,18
2,2014/8/22 17:50:53,104.137631,30.632041,2014/8/22 17:53:55,104.151151,30.634168,19
2,2014/8/22 18:04:18,104.139455,30.6362,2014/8/22 18:09:36,104.143287,30.651362,20
2,2014/8/22 18:15:21,104.129429,30.647762,2014/8/22 18:33:07,104.114096,30.699192,21
2,2014/8/22 18:36:25,104.111552,30.699294,2014/8/22 18:51:57,104.115996,30.678294,22
2,2014/8/22 18:54:59,104.113308,30.681958,2014/8/22 19:03:40,104.125806,30.673204,23
2,2014/8/22 19:05:04,104.124751,30.672423,2014/8/22 19:23:26,104.087381,30.621091,24
2,2014/8/22 19:25:38,104.085971,30.620844,2014/8/22 19:31:33,104.08431,30.607115,25
2,2014/8/22 19:36:15,104.080826,30.609288,2014/8/22 19:41:14,104.064101,30.608867,26
2,2014/8/22 19:43:46,104.057681,30.612221,2014/8/22 20:18:25,103.978715,30.642588,27
2,2014/8/22 20:19:18,103.978579,30.643646,2014/8/22 20:31:10,103.939577,30.670728,28
2,2014/8/22 20:54:23,104.045996,30.656464,2014/8/22 21:00:59,104.044142,30.68739,29
2,2014/8/22 21:01:30,104.044462,30.687596,2014/8/22 21:17:37,104.06901,30.664361,30
2,2014/8/22 21:18:48,104.070731,30.66274,2014/8/22 21:30:01,104.082284,30.636649,31
2,2014/8/22 21:40:07,104.079129,30.653433,2014/8/22 21:48:56,104.076819,30.622812,32
2,2014/8/22 21:50:32,104.076637,30.626251,2014/8/22 21:54:49,104.088382,30.640169,33
2,2014/8/22 22:03:36,104.077366,30.650478,2014/8/22 22:05:51,104.084657,30.646683,34
2,2014/8/22 22:10:43,104.078797,30.653118,2014/8/22 22:25:39,104.104992,30.686992,35
2,2014/8/22 22:37:11,104.084883,30.662244,2014/8/22 22:44:25,104.10418,30.687518,36
2,2014/8/22 22:48:23,104.099617,30.682707,2014/8/22 23:08:22,104.031031,30.623891,37
2,2014/8/22 23:12:14,104.026527,30.631244,2014/8/22 23:21:12,104.053615,30.645999,38
2,2014/8/22 23:24:01,104.050098,30.644697,2014/8/22 23:30:49,104.082016,30.650438,39
2,2014/8/22 23:33:58,104.085758,30.646222,2014/8/22 23:38:02,104.086914,30.637477,40
2,2014/8/22 23:40:21,104.087123,30.637926,2014/8/22 23:55:33,104.043313,30.682828,41
38,2014/8/22 08:01:55,104.139865,30.640463,2014/8/22 08:26:58,104.143426,30.629148,42
38,2014/8/22 08:33:01,104.143851,30.626229,2014/8/22 08:42:41,104.163511,30.664584,43
40,2014/8/22 07:10:20,104.057432,30.693745,2014/8/22 07:17:30,104.057432,30.693745,44
40,2014/8/22 07:20:03,104.057432,30.693745,2014/8/22 07:24:10,104.057432,30.693745,45
40,2014/8/22 07:25:12,104.057432,30.693745,2014/8/22 07:32:50,104.057432,30.693745,46
40,2014/8/22 07:35:24,104.057432,30.693745,2014/8/22 07:45:06,104.057432,30.693745,47
40,2014/8/22 08:58:52,104.032255,30.573294,2014/8/22 09:41:49,104.069829,30.536409,48
40,2014/8/22 09:59:02,104.06999,30.55506,2014/8/22 10:05:06,104.071238,30.587067,49
40,2014/8/22 10:10:24,104.077814,30.592944,2014/8/22 10:20:22,104.068089,30.568161,50
40,2014/8/22 10:31:24,104.06858,30.555653,2014/8/22 11:00:17,104.027715,30.640005,51
40,2014/8/22 11:00:44,104.028218,30.640342,2014/8/22 11:44:44,104.053271,30.680203,52
40,2014/8/22 11:52:22,104.041816,30.677114,2014/8/22 12:13:29,104.079094,30.653231,53
40,2014/8/22 12:15:44,104.079006,30.653557,2014/8/22 12:21:10,104.074694,30.644428,54
40,2014/8/22 12:21:41,104.074227,30.644503,2014/8/22 12:43:24,104.032222,30.585946,55
40,2014/8/22 12:43:46,104.031871,30.585594,2014/8/22 13:00:18,104.143654,30.62878,56
40,2014/8/22 13:39:32,104.144656,30.633088,2014/8/22 13:51:20,104.10289,30.62897,57
40,2014/8/22 13:53:23,104.101218,30.629942,2014/8/22 14:07:55,104.143006,30.628618,58
40,2014/8/22 14:17:43,104.144672,30.628041,2014/8/22 14:25:35,104.115121,30.610959,59
40,2014/8/22 14:26:06,104.114557,30.612079,2014/8/22 14:59:35,104.070606,30.675962,60
40,2014/8/22 15:00:22,104.070256,30.675848,2014/8/22 15:27:12,104.071167,30.588199,61
40,2014/8/22 15:32:13,104.075767,30.594005,2014/8/22 15:42:04,104.143568,30.626723,62
40,2014/8/22 15:50:44,104.139289,30.627296,2014/8/22 16:18:18,104.03216,30.586169,63
40,2014/8/22 16:38:59,104.019295,30.57504,2014/8/22 18:15:14,103.991937,30.665211,64
40,2014/8/22 18:17:58,103.994614,30.665234,2014/8/22 18:30:04,104.007188,30.67677,65
40,2014/8/22 18:30:39,104.007012,30.676721,2014/8/22 19:28:11,104.057161,30.67335,66
40,2014/8/22 19:31:16,104.053793,30.674761,2014/8/22 20:14:19,104.053288,30.629561,67
40,2014/8/22 20:17:45,104.058269,30.626324,2014/8/22 20:26:55,104.056232,30.645779,68
40,2014/8/22 20:27:25,104.055694,30.645886,2014/8/22 20:42:04,104.042707,30.684859,69
40,2014/8/22 20:42:35,104.042321,30.685294,2014/8/22 20:59:09,104.075774,30.653508,70
40,2014/8/22 20:59:40,104.076164,30.653961,2014/8/22 21:18:55,104.066283,30.627066,71
40,2014/8/22 21:45:35,104.062282,30.62825,2014/8/22 22:03:43,104.070244,30.666829,72
40,2014/8/22 22:05:56,104.076875,30.673483,2014/8/22 22:20:08,104.039858,30.707774,73
40,2014/8/22 22:37:55,104.048817,30.69416,2014/8/22 22:46:15,104.077741,30.693798,74
40,2014/8/22 22:50:05,104.072539,30.695416,2014/8/22 23:15:11,104.162117,30.698813,75
40,2014/8/22 23:32:03,104.120327,30.667844,2014/8/22 23:41:08,104.124548,30.644811,76
46,2014/8/22 06:53:42,104.039596,30.707692,2014/8/22 06:59:40,104.011267,30.70375,77
46,2014/8/22 07:03:59,104.015168,30.69176,2014/8/22 07:20:57,104.024742,30.646556,78
46,2014/8/22 07:21:58,104.02623,30.644109,2014/8/22 07:24:58,104.031557,30.637698,79
46,2014/8/22 07:27:10,104.03195,30.640396,2014/8/22 07:37:08,104.022661,30.615839,80
46,2014/8/22 07:40:08,104.016611,30.6195,2014/8/22 07:53:08,104.031006,30.585151,81
46,2014/8/22 08:00:25,104.036404,30.609217,2014/8/22 08:29:36,104.060484,30.669671,82
46,2014/8/22 08:38:36,104.056395,30.669749,2014/8/22 08:48:36,104.056181,30.663146,83
46,2014/8/22 08:49:35,104.056719,30.66135,2014/8/22 09:35:47,104.072929,30.696143,84
46,2014/8/22 09:41:48,104.073168,30.68766,2014/8/22 09:59:16,104.094242,30.650861,85
46,2014/8/22 10:00:15,104.092879,30.651492,2014/8/22 10:08:23,104.07774,30.658613,86
46,2014/8/22 10:17:23,104.053044,30.653898,2014/8/22 10:20:23,104.047019,30.651807,87
46,2014/8/22 10:24:38,104.036882,30.65098,2014/8/22 10:42:36,103.990137,30.656388,88
46,2014/8/22 11:14:38,103.986043,30.646507,2014/8/22 11:23:39,104.026546,30.669245,89
46,2014/8/22 11:24:43,104.028176,30.669189,2014/8/22 12:14:44,104.049666,30.560175,90
46,2014/8/22 12:30:43,104.071009,30.588731,2014/8/22 12:50:44,103.956169,30.56949,91
46,2014/8/22 13:41:59,104.003973,30.605313,2014/8/22 14:12:00,104.03671,30.66378,92
46,2014/8/22 14:13:59,104.039796,30.666455,2014/8/22 14:18:59,104.042171,30.677765,93
46,2014/8/22 14:20:02,104.043947,30.680495,2014/8/22 14:32:10,104.077972,30.680575,94
46,2014/8/22 14:35:09,104.078959,30.676282,2014/8/22 14:52:14,104.054468,30.674374,95
46,2014/8/22 14:56:25,104.060347,30.668243,2014/8/22 15:12:24,104.02685,30.649405,96
46,2014/8/22 15:14:25,104.031641,30.650851,2014/8/22 15:32:32,104.065485,30.622948,97
46,2014/8/22 15:36:31,104.067029,30.629472,2014/8/22 15:50:31,104.101067,30.637949,98
46,2014/8/22 16:00:32,104.077143,30.651114,2014/8/22 16:29:33,104.013714,30.646279,99
46,2014/8/22 16:41:32,104.031178,30.650869,2014/8/22 16:48:32,104.041751,30.676864,100
46,2014/8/22 16:56:36,104.056357,30.669716,2014/8/22 17:01:45,104.051936,30.670212,101
46,2014/8/22 17:02:58,104.053652,30.669794,2014/8/22 17:38:59,104.10592,30.620471,102
46,2014/8/22 17:40:59,104.106955,30.619534,2014/8/22 17:46:59,104.099891,30.611071,103
46,2014/8/22 17:48:58,104.098754,30.617143,2014/8/22 18:30:16,104.097923,30.622947,104
46,2014/8/22 18:31:35,104.095192,30.625077,2014/8/22 18:42:34,104.112287,30.618135,105
46,2014/8/22 18:46:34,104.108927,30.623887,2014/8/22 18:52:33,104.109203,30.629498,106
46,2014/8/22 19:04:35,104.090534,30.647052,2014/8/22 19:33:35,104.104321,30.667629,107
46,2014/8/22 20:02:36,104.10613,30.659182,2014/8/22 20:17:42,104.139005,30.68051,108
46,2014/8/22 20:30:43,104.105411,30.674468,2014/8/22 20:46:42,104.07065,30.665167,109
46,2014/8/22 20:47:52,104.0707,30.661702,2014/8/22 21:08:00,104.154535,30.632136,110
46,2014/8/22 21:15:59,104.124218,30.636795,2014/8/22 21:28:59,104.0627,30.616306,111
46,2014/8/22 21:34:00,104.066889,30.628941,2014/8/22 21:46:19,104.072656,30.663879,112
46,2014/8/22 21:50:18,104.074486,30.658756,2014/8/22 22:05:18,104.038431,30.644494,113
46,2014/8/22 22:11:26,104.050942,30.644968,2014/8/22 22:37:27,104.065929,30.569091,114
46,2014/8/22 22:50:26,104.068028,30.592509,2014/8/22 23:01:26,104.102908,30.601085,115
46,2014/8/22 23:09:26,104.098858,30.622343,2014/8/22 23:19:28,104.126922,30.603638,116
46,2014/8/22 23:39:27,104.075012,30.645232,2014/8/22 23:49:27,104.061558,30.608562,117
52,2014/8/22 06:26:17,103.962793,30.625913,2014/8/22 07:18:29,103.997718,30.759578,118
52,2014/8/22 07:27:47,104.013708,30.729798,2014/8/22 08:04:00,104.054328,30.649033,119
52,2014/8/22 08:04:10,104.054546,30.648892,2014/8/22 09:00:16,104.070579,30.651505,120
52,2014/8/22 09:16:10,104.067101,30.649134,2014/8/22 09:57:31,104.045664,30.656974,121
52,2014/8/22 10:00:06,104.049662,30.66154,2014/8/22 10:16:08,104.070863,30.670826,122
52,2014/8/22 10:19:03,104.066703,30.670323,2014/8/22 10:33:27,104.058791,30.645094,123
52,2014/8/22 10:34:15,104.058763,30.644923,2014/8/22 10:44:13,104.044308,30.618495,124
