id,stime,slon,slat,etime,elon,elat,ID
17,2014/8/18 08:56:06,104.045927,30.686028,2014/8/18 09:32:32,104.009981,30.613125,0
17,2014/8/18 10:09:24,104.007546,30.651922,2014/8/18 10:41:06,104.073002,30.695864,1
17,2014/8/18 10:42:51,104.072755,30.695459,2014/8/18 10:59:25,104.10268,30.712002,2
17,2014/8/18 11:08:38,104.07108,30.71643,2014/8/18 11:23:51,104.045882,30.702071,3
17,2014/8/18 11:27:01,104.042912,30.699155,2014/8/18 11:44:52,103.977324,30.707657,4
17,2014/8/18 11:49:37,103.990028,30.71437,2014/8/18 12:11:44,104.05426,30.655519,5
17,2014/8/18 12:15:15,104.045385,30.657485,2014/8/18 12:20:59,104.048281,30.667345,6
17,2014/8/18 12:22:41,104.051864,30.667141,2014/8/18 12:29:33,104.059773,30.675303,7
17,2014/8/18 12:30:03,104.060061,30.675674,2014/8/18 12:36:34,104.075686,30.668723,8
17,2014/8/18 12:37:05,104.075825,30.668708,2014/8/18 12:49:31,104.103082,30.641017,9
17,2014/8/18 12:53:48,104.090316,30.639719,2014/8/18 12:56:21,104.085559,30.649796,10
17,2014/8/18 12:56:54,104.086643,30.65214,2014/8/18 13:00:36,104.091964,30.660595,11
17,2014/8/18 13:03:42,104.104632,30.655536,2014/8/18 13:06:15,104.10927,30.650317,12
17,2014/8/18 13:07:39,104.106222,30.650289,2014/8/18 13:13:06,104.092015,30.656954,13
17,2014/8/18 13:20:33,104.081594,30.670395,2014/8/18 13:24:37,104.078011,30.66548,14
17,2014/8/18 13:28:25,104.083115,30.659654,2014/8/18 14:14:16,103.951385,30.607855,15
17,2014/8/18 14:29:47,104.001608,30.631112,2014/8/18 15:07:02,104.070718,30.654473,16
17,2014/8/18 15:08:08,104.071941,30.65328,2014/8/18 15:27:54,104.040803,30.663329,17
17,2014/8/18 15:27:56,104.040807,30.663387,2014/8/18 15:48:04,103.96509,30.690736,18
17,2014/8/18 17:40:12,103.993958,30.670629,2014/8/18 17:55:51,104.059754,30.597919,19
17,2014/8/18 17:58:16,104.063752,30.597612,2014/8/18 18:34:28,104.092423,30.700692,20
17,2014/8/18 18:36:18,104.09209,30.701278,2014/8/18 18:55:10,104.123987,30.656999,21
17,2014/8/18 18:58:17,104.117811,30.65443,2014/8/18 19:17:26,104.147751,30.597026,22
17,2014/8/18 19:18:28,104.14587,30.594635,2014/8/18 19:31:08,104.101344,30.613175,23
17,2014/8/18 19:32:20,104.101579,30.612691,2014/8/18 19:42:28,104.124057,30.622205,24
17,2014/8/18 19:49:08,104.107536,30.638251,2014/8/18 20:11:57,104.058669,30.673871,25
17,2014/8/18 20:16:10,104.056793,30.673323,2014/8/18 20:41:59,104.076764,30.716129,26
17,2014/8/18 20:43:51,104.076018,30.713408,2014/8/18 20:55:29,104.024026,30.710238,27
17,2014/8/18 21:07:01,104.017141,30.690495,2014/8/18 21:20:49,104.051629,30.706847,28
17,2014/8/18 21:23:28,104.05489,30.704524,2014/8/18 21:33:27,104.042617,30.684787,29
17,2014/8/18 21:41:17,104.05719,30.690925,2014/8/18 21:52:22,104.093037,30.674343,30
17,2014/8/18 21:55:57,104.086445,30.664965,2014/8/18 22:20:13,104.097359,30.710486,31
17,2014/8/18 22:34:34,104.07274,30.695537,2014/8/18 22:46:45,104.089376,30.666605,32
17,2014/8/18 22:49:58,104.083803,30.665325,2014/8/18 22:55:08,104.087281,30.677099,33
