id,stime,slon,slat,etime,elon,elat,ID
15,2014/8/11 06:04:42,104.097861,30.623904,2014/8/11 06:09:33,104.08698,30.642127,0
15,2014/8/11 08:10:25,104.122502,30.648241,2014/8/11 09:04:55,104.062994,30.644948,1
15,2014/8/11 09:06:12,104.060711,30.646036,2014/8/11 09:12:19,104.053977,30.646159,2
15,2014/8/11 09:14:52,104.045784,30.64384,2014/8/11 09:20:44,104.04098,30.650987,3
15,2014/8/11 09:21:13,104.041032,30.650315,2014/8/11 09:40:32,104.041014,30.690886,4
15,2014/8/11 09:43:46,104.047092,30.692084,2014/8/11 09:59:44,104.071644,30.674828,5
15,2014/8/11 10:02:17,104.074907,30.673231,2014/8/11 10:15:12,104.050808,30.689896,6
15,2014/8/11 10:18:45,104.052241,30.689836,2014/8/11 10:21:02,104.050889,30.691596,7
15,2014/8/11 10:28:10,104.058686,30.68673,2014/8/11 10:48:52,104.086957,30.648269,8
15,2014/8/11 10:55:29,104.096152,30.639387,2014/8/11 10:59:20,104.100388,30.62922,9
15,2014/8/11 11:01:36,104.099319,30.630323,2014/8/11 11:12:11,104.08912,30.650838,10
15,2014/8/11 11:14:15,104.090014,30.653588,2014/8/11 11:25:02,104.102426,30.637239,11
15,2014/8/11 11:57:39,104.099475,30.634003,2014/8/11 12:27:21,104.043871,30.71648,12
15,2014/8/11 12:30:05,104.048038,30.710354,2014/8/11 12:36:23,104.044038,30.702674,13
15,2014/8/11 12:37:55,104.043178,30.703652,2014/8/11 13:01:22,104.064104,30.671409,14
15,2014/8/11 13:02:21,104.0633,30.670348,2014/8/11 13:09:30,104.0515,30.664928,15
15,2014/8/11 13:10:01,104.050987,30.663259,2014/8/11 13:17:27,104.077269,30.65839,16
15,2014/8/11 13:20:31,104.080911,30.656895,2014/8/11 13:28:49,104.072002,30.655582,17
15,2014/8/11 13:32:41,104.073904,30.660189,2014/8/11 13:37:56,104.08506,30.663008,18
15,2014/8/11 13:38:27,104.085028,30.662925,2014/8/11 14:01:53,104.036214,30.608974,19
15,2014/8/11 14:17:27,104.036875,30.609573,2014/8/11 14:39:32,104.084583,30.661667,20
15,2014/8/11 14:41:33,104.086632,30.661505,2014/8/11 14:50:05,104.110779,30.656678,21
15,2014/8/11 14:52:01,104.110799,30.65372,2014/8/11 14:56:47,104.112645,30.667137,22
15,2014/8/11 14:58:39,104.114415,30.667859,2014/8/11 15:31:24,104.062372,30.664393,23
15,2014/8/11 15:31:40,104.062357,30.665066,2014/8/11 16:21:48,104.064057,30.589534,24
15,2014/8/11 16:22:50,104.064552,30.591084,2014/8/11 16:29:50,104.039413,30.597989,25
15,2014/8/11 16:39:25,104.045198,30.618175,2014/8/11 16:44:36,104.030148,30.615859,26
15,2014/8/11 16:45:25,104.030155,30.613959,2014/8/11 16:53:15,104.051739,30.595433,27
15,2014/8/11 16:53:45,104.051557,30.595484,2014/8/11 16:56:07,104.048835,30.588624,28
15,2014/8/11 16:56:36,104.0486,30.588451,2014/8/11 17:18:17,104.037465,30.642015,29
15,2014/8/11 17:19:41,104.037586,30.644283,2014/8/11 17:38:43,104.077278,30.658419,30
15,2014/8/11 17:39:13,104.077267,30.658444,2014/8/11 17:52:37,104.110562,30.652432,31
15,2014/8/11 17:53:09,104.11038,30.652024,2014/8/11 17:57:56,104.106129,30.6589,32
15,2014/8/11 17:58:49,104.106148,30.65957,2014/8/11 18:56:21,104.071943,30.61609,33
15,2014/8/11 18:57:49,104.071953,30.615782,2014/8/11 19:14:29,104.083157,30.613666,34
15,2014/8/11 19:16:48,104.081907,30.612849,2014/8/11 19:33:00,104.085636,30.557883,35
15,2014/8/11 19:43:19,104.066958,30.568213,2014/8/11 20:04:55,104.037033,30.587614,36
15,2014/8/11 20:24:30,104.040466,30.60421,2014/8/11 20:35:29,104.06144,30.640406,37
15,2014/8/11 20:36:31,104.062094,30.641585,2014/8/11 20:50:16,104.035438,30.647482,38
15,2014/8/11 21:25:04,104.039902,30.651655,2014/8/11 21:28:59,104.044175,30.654604,39
15,2014/8/11 21:39:40,104.060477,30.659306,2014/8/11 21:42:15,104.056234,30.667609,40
15,2014/8/11 21:42:35,104.056229,30.667678,2014/8/11 21:45:38,104.064123,30.669704,41
15,2014/8/11 21:48:19,104.068506,30.672248,2014/8/11 22:02:21,104.071869,30.637099,42
15,2014/8/11 22:06:12,104.066321,30.646964,2014/8/11 22:20:11,104.098661,30.687103,43
15,2014/8/11 22:21:13,104.100888,30.685681,2014/8/11 22:32:27,104.069431,30.67395,44
15,2014/8/11 22:32:58,104.069433,30.67397,2014/8/11 22:56:18,104.049784,30.633357,45
15,2014/8/11 22:58:55,104.048349,30.62857,2014/8/11 23:12:42,103.996013,30.652109,46
15,2014/8/11 23:15:14,103.996426,30.64984,2014/8/11 23:25:16,103.998589,30.675017,47
15,2014/8/11 23:34:42,104.019285,30.674692,2014/8/11 23:50:13,104.053691,30.622032,48
