id,stime,slon,slat,etime,elon,elat,ID
3,2014/8/12 09:12:14,104.129515,30.607789,2014/8/12 09:35:14,104.101385,30.616129,0
3,2014/8/12 09:37:17,104.10241,30.616838,2014/8/12 09:56:27,104.102206,30.664088,1
3,2014/8/12 10:00:26,104.106603,30.669911,2014/8/12 10:02:32,104.112166,30.672493,2
3,2014/8/12 10:03:36,104.11385,30.669374,2014/8/12 10:37:36,104.029548,30.650958,3
3,2014/8/12 10:38:36,104.025025,30.651327,2014/8/12 11:02:36,104.061385,30.600613,4
3,2014/8/12 11:05:37,104.067309,30.598855,2014/8/12 11:26:37,103.976056,30.673822,5
3,2014/8/12 11:34:37,103.957994,30.671761,2014/8/12 12:04:37,104.079998,30.654664,6
3,2014/8/12 12:05:38,104.080336,30.65496,2014/8/12 12:20:39,104.056256,30.66381,7
3,2014/8/12 12:22:39,104.056566,30.660852,2014/8/12 13:04:48,104.061183,30.650002,8
3,2014/8/12 13:09:46,104.057766,30.646825,2014/8/12 13:27:47,103.982094,30.668717,9
3,2014/8/12 13:30:48,103.98504,30.672569,2014/8/12 13:38:48,103.991557,30.636753,10
3,2014/8/12 13:43:48,104.003272,30.62456,2014/8/12 13:47:56,104.009959,30.624737,11
3,2014/8/12 13:49:55,104.00185,30.626352,2014/8/12 14:09:56,104.14026,30.628185,12
3,2014/8/12 14:11:55,104.135431,30.627425,2014/8/12 14:15:56,104.143555,30.624547,13
3,2014/8/12 14:19:56,104.130333,30.617792,2014/8/12 14:38:57,104.090068,30.627554,14
3,2014/8/12 14:44:56,104.090964,30.626183,2014/8/12 14:51:56,104.101167,30.616298,15
3,2014/8/12 14:54:56,104.104469,30.623419,2014/8/12 15:02:57,104.127674,30.636071,16
3,2014/8/12 15:14:00,104.131518,30.606239,2014/8/12 15:21:58,104.105282,30.603306,17
3,2014/8/12 15:23:00,104.100523,30.603042,2014/8/12 15:27:00,104.100331,30.611016,18
3,2014/8/12 15:28:00,104.105306,30.611053,2014/8/12 15:35:59,104.117882,30.606556,19
3,2014/8/12 15:43:00,104.126868,30.603609,2014/8/12 16:21:02,104.062448,30.675118,20
3,2014/8/12 16:28:01,104.078873,30.667479,2014/8/12 16:37:10,104.092346,30.661951,21
3,2014/8/12 16:41:14,104.090509,30.654419,2014/8/12 20:04:18,104.131465,30.606016,22
3,2014/8/12 20:14:18,104.111418,30.616949,2014/8/12 20:47:19,103.999882,30.663895,23
3,2014/8/12 20:50:22,104.008413,30.665067,2014/8/12 20:59:21,103.990964,30.682468,24
3,2014/8/12 21:04:23,103.986019,30.679067,2014/8/12 21:22:23,104.050151,30.671515,25
3,2014/8/12 21:27:23,104.056835,30.662302,2014/8/12 21:47:24,104.060277,30.57566,26
3,2014/8/12 21:48:24,104.060077,30.578017,2014/8/12 22:13:28,104.086316,30.675874,27
3,2014/8/12 22:15:30,104.081845,30.670699,2014/8/12 22:20:30,104.081836,30.660854,28
3,2014/8/12 22:22:32,104.079262,30.657989,2014/8/12 22:31:30,104.068999,30.67118,29
3,2014/8/12 22:37:29,104.071735,30.658213,2014/8/12 22:39:30,104.073266,30.663444,30
3,2014/8/12 22:40:29,104.073057,30.662242,2014/8/12 22:55:32,104.04125,30.644378,31
3,2014/8/12 23:00:31,104.05467,30.64597,2014/8/12 23:16:32,104.037213,30.610462,32
3,2014/8/12 23:21:41,104.053129,30.621529,2014/8/12 23:40:41,104.083354,30.672165,33
3,2014/8/12 23:46:42,104.091685,30.657061,2014/8/12 23:52:41,104.111711,30.666736,34
11,2014/8/12 07:34:06,103.995059,30.598633,2014/8/12 07:52:41,104.044833,30.643291,35
11,2014/8/12 07:53:41,104.046532,30.643141,2014/8/12 07:55:46,104.044899,30.638204,36
11,2014/8/12 07:58:52,104.042722,30.635801,2014/8/12 08:18:12,104.088155,30.647536,37
11,2014/8/12 08:19:59,104.089981,30.646276,2014/8/12 08:30:39,104.066728,30.654668,38
11,2014/8/12 08:48:45,104.063369,30.62969,2014/8/12 08:59:19,104.034487,30.632577,39
11,2014/8/12 09:00:23,104.035864,30.630963,2014/8/12 09:15:02,104.107083,30.637958,40
11,2014/8/12 09:15:57,104.108349,30.637226,2014/8/12 09:31:14,104.163281,30.664368,41
11,2014/8/12 09:36:25,104.158624,30.652485,2014/8/12 09:41:10,104.147172,30.625628,42
11,2014/8/12 09:47:00,104.134708,30.605865,2014/8/12 10:11:04,104.089568,30.666569,43
11,2014/8/12 10:14:21,104.092261,30.667361,2014/8/12 10:32:11,104.081529,30.694898,44
11,2014/8/12 10:39:38,104.072749,30.683403,2014/8/12 10:56:09,104.103514,30.70503,45
11,2014/8/12 11:01:03,104.097253,30.708439,2014/8/12 11:10:43,104.109711,30.671038,46
11,2014/8/12 11:11:55,104.107404,30.670182,2014/8/12 11:36:09,104.039443,30.694727,47
11,2014/8/12 11:37:09,104.038734,30.694176,2014/8/12 11:49:38,104.106976,30.689562,48
11,2014/8/12 11:59:37,104.113042,30.671343,2014/8/12 12:19:11,104.066773,30.652813,49
11,2014/8/12 13:16:32,104.017273,30.644963,2014/8/12 13:34:05,104.066049,30.647361,50
11,2014/8/12 13:34:47,104.066099,30.644972,2014/8/12 13:40:16,104.076158,30.635587,51
